order_id,order_number,customer_id,order_date,status,subtotal,discount_percent,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,promotion_id,notes
958,ORD-20250413-00958,240,2025-04-13,procesando,2154.43,2,170,452.43,2733.77,credit_card,pickup,,
959,ORD-20250802-00959,293,2025-08-02,entregado,2685.8,20,280,564.02,2992.66,bank_transfer,express,,
960,ORD-20230304-00960,328,2023-03-04,pendiente,2217.71,12,490,465.72,2907.3,bank_transfer,express,,Nota del cliente: Llamar antes
961,ORD-20240622-00961,42,2024-06-22,pendiente,2466.83,12,200,518.03,2888.84,credit_card,pickup,,
962,ORD-20240822-00962,129,2024-08-22,cancelado,2746.06,1,250,576.67,3545.27,paypal,pickup,,Nota del cliente: Llamar antes
963,ORD-20260227-00963,66,2026-02-27,entregado,2371.34,7,30,497.98,2733.33,paypal,same_day,3,
964,ORD-20250514-00964,214,2025-05-14,procesando,1644.85,0,0,345.42,1990.27,credit_card,same_day,,
965,ORD-20240122-00965,216,2024-01-22,entregado,2361.18,4,130,495.85,2892.58,credit_card,standard,,Nota del cliente: Entregar por la tarde
966,ORD-20251017-00966,35,2025-10-17,pendiente,2437.26,2,380,511.82,3280.33,debit_card,standard,,
967,ORD-20250817-00967,261,2025-08-17,procesando,4736.21,12,340,994.6,5502.46,cash_on_delivery,standard,,
968,ORD-20240104-00968,167,2024-01-04,pendiente,3850.09,10,350,808.52,4623.6,debit_card,pickup,10,
969,ORD-20240227-00969,136,2024-02-27,entregado,1376.84,6,0,289.14,1583.37,bank_transfer,express,,
970,ORD-20231103-00970,204,2023-11-03,procesando,2997.87,13,290,629.55,3527.7,credit_card,same_day,,
971,ORD-20250922-00971,319,2025-09-22,procesando,3507.97,10,130,736.67,4023.84,paypal,express,8,Nota del cliente: Dejar en portería
972,ORD-20230618-00972,260,2023-06-18,entregado,2012.27,7,100,422.58,2393.99,credit_card,same_day,1,
973,ORD-20240506-00973,193,2024-05-06,procesando,1930.96,17,440,405.5,2448.2,debit_card,express,,
974,ORD-20230916-00974,265,2023-09-16,pendiente,5590.79,19,60,1174.07,5762.61,debit_card,standard,,
975,ORD-20260423-00975,168,2026-04-23,cancelado,2371.42,1,360,498,3205.71,credit_card,express,,
976,ORD-20240319-00976,1,2024-03-19,pendiente,3996.09,12,310,839.18,4665.74,credit_card,standard,,
977,ORD-20240429-00977,301,2024-04-29,entregado,1940.13,8,340,407.43,2532.35,credit_card,standard,,
978,ORD-20240630-00978,81,2024-06-30,procesando,2059.84,2,350,432.57,2801.21,debit_card,pickup,,
979,ORD-20230323-00979,77,2023-03-23,pendiente,1262.37,13,280,265.1,1643.36,cash_on_delivery,express,,
980,ORD-20240707-00980,195,2024-07-07,entregado,1818.74,16,310,381.94,2219.68,bank_transfer,standard,,
981,ORD-20230407-00981,239,2023-04-07,procesando,1520.62,17,70,319.33,1651.44,paypal,pickup,10,
982,ORD-20250511-00982,189,2025-05-11,pendiente,988.56,11,60,207.6,1147.42,paypal,pickup,,
983,ORD-20241007-00983,312,2024-10-07,enviado,39.7,12,220,8.34,263.28,credit_card,pickup,8,Nota del cliente: Envolver para regalo
984,ORD-20250215-00984,317,2025-02-15,enviado,6631.54,17,50,1392.62,6946.8,paypal,standard,,Nota del cliente: Entregar por la tarde
985,ORD-20230613-00985,256,2023-06-13,entregado,23.6,11,10,4.96,35.96,paypal,standard,,
986,ORD-20241209-00986,60,2024-12-09,cancelado,3036.31,16,220,637.63,3408.13,credit_card,pickup,,
987,ORD-20240729-00987,214,2024-07-29,procesando,1475.33,0,300,309.82,2085.15,paypal,pickup,,Nota del cliente: Llamar antes
988,ORD-20250522-00988,210,2025-05-22,pendiente,3992.84,5,0,838.5,4631.7,debit_card,same_day,,
989,ORD-20230822-00989,183,2023-08-22,procesando,1579.66,8,100,331.73,1885.02,credit_card,same_day,,
990,ORD-20230111-00990,87,2023-01-11,entregado,1594.61,10,290,334.87,2060.02,paypal,express,,
991,ORD-20240321-00991,285,2024-03-21,entregado,1541.92,10,380,323.8,2091.53,paypal,pickup,4,Nota del cliente: Entregar por la tarde
992,ORD-20240219-00992,244,2024-02-19,pendiente,3563.36,6,350,748.31,4447.87,cash_on_delivery,pickup,,
993,ORD-20251120-00993,136,2025-11-20,procesando,6123.15,16,220,1285.86,6649.31,cash_on_delivery,same_day,,
994,ORD-20251116-00994,174,2025-11-16,cancelado,2814.18,0,280,590.98,3685.16,debit_card,same_day,9,
995,ORD-20230527-00995,77,2023-05-27,enviado,1413.72,7,320,296.88,1931.64,debit_card,pickup,9,Nota del cliente: Dejar en portería
996,ORD-20240318-00996,255,2024-03-18,enviado,2568.7,10,140,539.43,2991.26,cash_on_delivery,same_day,,
997,ORD-20260201-00997,300,2026-02-01,cancelado,1166.61,19,0,244.99,1189.94,bank_transfer,pickup,,
998,ORD-20240817-00998,310,2024-08-17,entregado,4253.13,14,370,893.16,4920.85,bank_transfer,express,,
999,ORD-20251208-00999,3,2025-12-08,entregado,429.16,9,480,90.12,960.66,debit_card,standard,,
1000,ORD-20230625-01000,264,2023-06-25,pendiente,1102.66,1,230,231.56,1553.19,paypal,pickup,,
